Trajectories
100
,,WB Sys Redo:WB_Door1,,,WB Sys Redo:WB_Door2,,,WB Sys Redo:WB_Door3,,,WB Sys Redo:WB_Door4,,,WB Sys Redo:WB_Door5,,,WB Sys Redo:WB_Door6,,,WB Sys Redo:WB_Door7,,,WB Sys Redo:WB_Door8,,,WB Sys Redo:WB_Door9,,,WB Sys Redo:WB_Door10,,,WB Sys Redo:WB_Frame1,,,WB Sys Redo:WB_Frame2,,,WB Sys Redo:WB_Frame3,,,WB Sys Redo:WB_Frame4,,,WB Sys Redo:WB_Frame5,,,WB Sys Redo:WB_Frame6,,,WB Sys Redo:WB_Frame7,,,WB Sys Redo:WB_Frame8,,,WB Sys Redo:WB_Frame9,,,WB Sys Redo:WB_Frame10,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
108,0,1099.597656,690.198120,930.791138,1103.429321,707.776001,894.841064,1107.129883,743.111572,877.289246,1217.898438,751.971863,1217.495361,1220.339111,767.274353,1648.742310,1166.614258,765.439575,1685.911743,1154.675415,176.977264,1653.970093,1103.838013,183.004852,1688.595825,1099.918823,172.419098,1008.067749,1153.950317,175.967117,1190.019409,1133.853760,1042.871582,1771.020996,1134.328613,917.053223,600.017395,1150.304199,77.345451,321.730682,1148.500977,79.709084,434.662781,1063.625366,17.813871,457.348450,1152.627686,86.370628,1066.573120,1154.196045,86.913063,1176.396362,1050.488647,36.461441,1727.967163,1152.881104,90.909485,1812.533081,1151.080322,92.743950,1924.275879
109,0,1099.779785,690.117615,930.680908,1103.470459,707.659546,894.885681,1107.207764,743.123962,877.231201,1217.859497,751.946167,1217.484497,1220.352783,767.277710,1648.706421,1166.621216,765.445374,1685.952393,1154.652832,176.953125,1653.952393,1103.774658,182.962479,1688.645996,1099.899536,172.443665,1008.117065,1153.926025,175.956223,1189.999634,1133.798706,1042.453613,1770.826660,1134.286133,917.402100,600.084534,1150.705200,76.821922,322.274567,1148.706421,79.119080,435.027069,1063.585938,17.755169,457.373688,1152.451660,86.453636,1066.701050,1154.129517,86.835564,1176.419067,1050.493774,36.342999,1727.979248,1152.849976,90.864342,1812.541870,1151.095337,92.741745,1924.169678
110,0,1099.886597,690.129639,930.711365,1103.371704,707.775208,894.904236,1107.117432,743.109497,877.271912,1217.884033,751.979919,1217.473389,1220.187500,767.131714,1648.658691,1166.569824,765.469910,1685.931641,1154.652100,176.959351,1653.947266,1103.748901,182.982666,1688.542847,1099.903198,172.428299,1008.065247,1153.943481,175.987595,1190.018066,1133.880249,1042.915283,1771.017944,1134.256958,917.424500,600.132446,1150.723267,76.898201,322.211456,1148.397827,79.418610,434.462311,1063.646484,17.767523,457.313110,1152.504272,86.505020,1066.611816,1154.182129,86.881935,1176.378052,1050.521729,36.412945,1727.963501,1152.839844,90.876488,1812.525513,1151.169678,92.739525,1924.246338
111,0,1099.613647,690.297607,930.566772,1103.328125,707.752197,894.957092,1107.207642,743.132690,877.295776,1217.877319,751.953613,1217.484375,1220.172974,767.140564,1648.651367,1166.558105,765.456116,1685.950806,1154.651611,176.931702,1653.984741,1103.802490,182.978195,1688.667847,1100.037720,172.520493,1007.968689,1153.909058,175.949753,1190.018677,1133.801758,1042.543091,1770.815552,1134.289307,917.420105,600.103027,1150.312378,77.310608,321.740997,1148.415161,79.575714,434.690857,1063.625610,17.804419,457.375336,1152.499146,86.499565,1066.741455,1154.197632,86.878624,1176.424805,1050.467896,36.395115,1728.002197,1152.841553,90.872261,1812.539917,1151.118774,92.713165,1924.172607
112,0,1099.739136,690.312317,930.875610,1103.212646,707.750977,895.024658,1107.211548,743.143127,877.260437,1217.859009,751.936462,1217.452026,1220.166626,767.151062,1648.667847,1166.585938,765.456116,1685.915039,1154.652710,176.948715,1653.963257,1103.832764,183.006210,1688.619507,1100.258423,172.554810,1007.955933,1153.930176,175.944580,1190.020020,1133.855225,1042.920898,1771.048462,1134.275269,917.427795,600.116333,1150.725220,76.913338,322.241608,1148.507202,79.524086,434.648743,1063.625854,17.723591,457.345215,1152.496826,86.542290,1066.772461,1154.166260,86.908051,1176.386108,1050.489624,36.335167,1727.960449,1152.818726,90.874878,1812.520752,1151.144287,92.786728,1924.234985
113,0,1099.521606,690.272522,930.851990,1103.259155,707.738342,894.968079,1107.165039,743.091064,877.290527,1217.894653,751.961121,1217.466187,1220.196655,767.118591,1648.668701,1166.563110,765.464172,1685.906372,1154.667114,176.970291,1653.978394,1103.491211,182.941437,1688.504395,1100.166504,172.484756,1008.034973,1153.969971,175.962173,1190.031372,1133.708252,1042.444214,1770.793945,1134.323242,917.050598,600.027283,1150.866699,76.913498,322.166199,1148.516479,79.714203,434.867218,1063.653076,17.847181,457.317139,1152.637817,86.454918,1066.730957,1154.222046,86.921799,1176.399048,1050.493042,36.418530,1727.950439,1152.850830,90.881218,1812.520996,1151.104736,92.730782,1924.207397
114,0,1099.569214,690.181213,930.743347,1103.445679,707.776367,894.932007,1107.147339,743.078125,877.279541,1217.846680,751.934082,1217.454102,1220.150513,767.143860,1648.664917,1166.588379,765.451599,1685.930908,1154.643188,176.924500,1653.981323,1103.717773,182.979736,1688.601074,1100.106201,172.461792,1007.987122,1153.902222,175.946884,1190.034302,1133.831909,1042.876831,1770.997925,1134.288330,917.423035,600.105835,1150.655151,76.946114,322.218811,1148.466553,79.667274,434.830353,1063.574707,17.745308,457.401947,1152.509888,86.496872,1066.806152,1154.154663,86.888542,1176.417603,1050.438721,36.345486,1728.009155,1152.816650,90.869469,1812.539062,1151.093506,92.726036,1924.120117
115,0,1099.542603,690.352722,930.656311,1103.235840,707.830261,894.961304,1107.142700,743.126465,877.339417,1217.892090,751.977844,1217.475952,1220.181763,767.161987,1648.647339,1166.604492,765.457214,1685.963989,1154.667358,176.963791,1653.969482,1103.727905,182.950653,1688.630127,1099.921143,172.445236,1008.070618,1153.961792,175.969681,1190.034180,1133.873535,1042.933838,1771.057129,1134.279907,917.421204,600.136719,1150.770630,76.976181,322.190582,1148.881958,79.139297,435.226868,1063.647461,17.872187,457.354553,1152.615112,86.351784,1066.500366,1154.178589,86.912605,1176.405640,1050.512329,36.459019,1727.965820,1152.859009,90.877777,1812.496216,1151.116577,92.729012,1924.181396
116,0,1099.514526,690.244568,930.741028,1103.232056,707.727661,894.976562,1107.144897,743.109802,877.278748,1217.858154,751.953979,1217.475220,1220.177124,767.103088,1648.661987,1166.606323,765.453735,1685.917114,1154.662964,176.964539,1653.981812,1103.658569,182.940460,1688.556152,1099.674805,172.398804,1008.331299,1153.941040,175.974335,1190.034424,1133.851074,1042.940308,1771.020020,1134.274780,917.414917,600.095520,1150.817139,76.941681,322.446625,1148.455933,79.481918,434.765045,1063.619995,17.771835,457.415619,1152.633667,86.357567,1066.657959,1154.177734,86.869072,1176.366821,1050.478638,36.365932,1727.958984,1152.815308,90.870377,1812.539307,1151.094238,92.731743,1924.151123
117,0,1099.665527,690.273071,930.550171,1103.366943,707.742065,894.913025,1107.124512,743.092529,877.264954,1217.830688,751.962402,1217.439087,1220.171631,767.113159,1648.652466,1166.570068,765.462158,1685.951660,1154.659302,176.962860,1653.950562,1103.736938,182.956314,1688.652344,1100.114990,172.540939,1007.951599,1153.921265,175.966507,1190.008545,1133.869141,1042.939941,1771.043823,1134.273315,917.428040,600.117310,1150.743164,76.888214,322.228546,1148.482300,79.664291,434.718628,1063.614502,17.757406,457.359344,1152.425903,86.263687,1066.374878,1154.141724,86.908501,1176.364380,1050.465088,36.395012,1727.976074,1152.847656,90.874847,1812.527466,1150.969849,92.683952,1924.234131
118,0,1099.641602,690.265137,930.544495,1103.258179,707.746643,894.963501,1107.181641,743.135315,877.301758,1217.864990,751.968506,1217.460205,1220.170288,767.103210,1648.627686,1166.626709,765.472107,1685.904663,1154.649658,176.972244,1653.956299,1103.787720,182.968109,1688.594360,1100.079468,172.504089,1007.978210,1153.948486,175.981140,1190.018311,1133.786133,1042.973267,1771.089844,1134.279297,917.417908,600.085144,1150.755493,77.001282,322.066803,1148.759644,79.168587,434.986023,1063.647095,17.848433,457.332825,1152.539062,86.387764,1066.521973,1154.200928,86.891769,1176.366943,1050.451538,36.455795,1727.982300,1152.857666,90.897354,1812.517456,1151.049805,92.719894,1924.260254
119,0,1099.563599,690.252014,930.834778,1103.479492,707.725647,894.853455,1107.155762,743.101990,877.259399,1217.801514,751.932739,1217.434326,1220.134644,767.104736,1648.618774,1166.657837,765.427185,1685.935059,1154.662598,176.954559,1653.955078,1103.748169,182.939194,1688.638794,1100.087036,172.476776,1007.977356,1153.914673,175.956680,1190.004517,1133.868042,1042.799927,1770.933960,1134.281250,917.441833,600.085632,1150.697998,76.897987,322.209595,1148.842041,79.098816,434.995941,1063.553955,17.811686,457.337646,1152.432739,86.247803,1066.363037,1154.157349,86.848671,1176.397217,1050.470947,36.391373,1727.973999,1152.842773,90.857758,1812.520386,1151.019531,92.690041,1924.168579
120,0,1099.787354,690.040710,930.802734,1103.376221,707.809570,894.856140,1107.164429,743.150269,877.306030,1217.867554,751.966614,1217.433228,1220.182739,767.106506,1648.632690,1166.587891,765.454834,1685.976685,1154.681030,176.976334,1653.930542,1103.594482,182.977783,1688.605225,1100.119263,172.533844,1007.973328,1153.943359,175.971298,1190.010376,1133.846191,1042.981323,1771.114136,1134.271362,917.446716,600.114136,1150.805420,77.009270,322.135437,1148.978516,79.130127,434.863892,1063.697266,17.783318,457.328064,1152.372803,86.436966,1066.327026,1154.207153,86.886024,1176.380859,1050.514526,36.393864,1727.985962,1152.864502,90.885361,1812.502441,1151.145996,92.737915,1924.237793
121,0,1099.944458,690.172485,930.370789,1103.237549,707.678284,894.985474,1107.083374,743.102417,877.178894,1217.835449,751.947449,1217.479614,1220.143311,767.129395,1648.656494,1166.688232,765.425415,1685.945190,1154.649780,176.935837,1654.005981,1103.824463,182.999832,1688.557739,1100.004761,172.479370,1008.064392,1153.917969,175.975113,1190.031616,1133.831909,1042.545166,1770.834717,1134.286865,917.446167,600.077209,1150.709961,76.883392,322.245819,1148.421997,79.496498,434.879303,1063.517822,17.824795,457.403625,1152.508789,86.366394,1066.566162,1154.166382,86.877678,1176.443970,1050.464722,36.394783,1728.017700,1152.830322,90.871361,1812.539551,1151.032227,92.703087,1924.236450
122,0,1099.521362,690.287476,930.866638,1103.280762,707.772583,894.935791,1107.183594,743.171326,877.267761,1217.847168,751.951233,1217.462646,1220.141602,767.094543,1648.647095,1166.614014,765.460449,1685.924438,1154.656860,176.948654,1653.957886,1103.727173,183.004883,1688.614746,1100.039917,172.487289,1007.956238,1153.932617,175.959595,1190.009888,1133.837280,1042.559937,1770.864624,1134.287354,917.479492,600.131714,1150.719116,76.938515,322.199097,1148.410645,79.411484,434.479492,1063.606201,17.812820,457.336761,1152.565552,86.340157,1066.556152,1154.172241,86.859940,1176.359009,1050.479980,36.447601,1727.938599,1152.836670,90.875191,1812.513428,1151.137451,92.773026,1924.253296
123,0,1099.708496,690.151245,930.694763,1103.320190,707.703247,894.907776,1107.167725,743.131165,877.342041,1217.845337,751.965820,1217.473755,1220.163696,767.106262,1648.640625,1166.487671,765.465149,1685.968140,1154.680786,176.957901,1653.988647,1103.823608,183.007812,1688.674805,1100.150024,172.519211,1007.975586,1153.938965,175.949951,1190.024048,1133.860962,1042.909546,1771.015015,1134.281372,917.449890,600.098816,1150.749756,76.940262,322.241486,1148.099487,79.613937,434.303436,1063.620483,17.769407,457.387634,1152.492920,86.402298,1066.524414,1154.202026,86.897072,1176.409302,1050.464844,36.412388,1727.975220,1152.859985,90.888123,1812.548462,1151.113892,92.759987,1924.237793
124,0,1099.803345,690.230896,930.457520,1103.452026,707.705383,894.852051,1107.197266,743.131042,877.211670,1217.835449,751.939392,1217.467773,1220.120728,767.112427,1648.637695,1166.589233,765.448792,1685.900024,1154.652954,176.948685,1653.987427,1103.787842,183.002716,1688.579956,1099.932373,172.423676,1008.037109,1153.911377,175.962799,1190.037842,1133.828857,1042.916626,1771.035034,1134.267212,917.487366,600.112671,1150.716553,76.899445,322.290497,1148.533691,79.635056,434.806274,1063.603394,17.711094,457.374756,1152.407593,86.259262,1066.348999,1154.144409,86.887726,1176.427612,1050.463989,36.377853,1728.015381,1152.837646,90.881508,1812.543945,1151.035156,92.683273,1924.229126
125,0,1099.725220,690.228210,930.460388,1103.288696,707.742798,894.972961,1107.121948,743.146545,877.312683,1217.860474,751.944824,1217.400146,1220.176758,767.130798,1648.615356,1166.582764,765.466003,1685.908936,1154.648315,176.946808,1653.959473,1103.736938,182.969589,1688.635376,1099.897095,172.455872,1008.073547,1153.959717,175.965454,1190.025024,1133.817017,1042.628540,1770.896484,1134.341797,917.043335,600.023071,1150.752808,76.953789,322.135681,1148.383545,79.593597,434.566223,1063.595215,17.871157,457.305939,1152.529419,86.409973,1066.507446,1154.181641,86.850418,1176.369751,1050.503784,36.427078,1727.957642,1152.873657,90.899170,1812.493774,1151.050171,92.722343,1924.189819
126,0,1099.574829,690.101318,930.771301,1103.271484,707.704102,895.002319,1107.137817,743.088013,877.278259,1217.852417,751.953003,1217.479980,1220.157471,767.110046,1648.648438,1166.670166,765.436829,1685.899902,1154.638062,176.941589,1653.985596,1103.736572,182.988693,1688.591675,1099.655762,172.362259,1008.321777,1153.923706,175.965805,1190.021362,1133.807983,1042.836548,1770.972168,1134.279907,917.434753,600.086060,1150.700317,76.940155,322.217712,1148.420898,79.581528,434.686066,1063.590576,17.726311,457.391541,1152.539185,86.315498,1066.602051,1154.136597,86.872528,1176.394409,1050.448486,36.419701,1727.984985,1152.820435,90.853775,1812.532715,1151.193604,92.741669,1924.187012
127,0,1100.108887,690.065002,930.248596,1103.483887,707.738586,894.825439,1107.192017,743.113953,877.277710,1217.845825,751.964905,1217.430420,1220.168213,767.106934,1648.621216,1166.598022,765.457275,1685.934570,1154.660889,176.953735,1653.935181,1103.858643,183.028732,1688.665649,1099.923340,172.457733,1008.079163,1153.950684,175.967422,1190.006592,1133.885498,1042.923340,1771.044800,1134.266235,917.412964,600.119873,1150.779419,76.910286,322.165588,1148.845825,79.100166,434.955872,1063.670898,17.800600,457.342529,1152.593994,86.334824,1066.539795,1154.168335,86.901009,1176.380493,1050.534180,36.421730,1727.951660,1152.840576,90.878937,1812.481812,1151.121338,92.762192,1924.303223
128,0,1099.622681,690.278809,930.824524,1103.414429,707.747803,894.889709,1107.216431,743.096802,877.265564,1217.851318,751.975952,1217.446899,1220.354736,767.283569,1648.729614,1166.641235,765.471313,1685.910400,1154.669800,176.936188,1653.959595,1103.792603,182.984421,1688.654175,1099.919067,172.375504,1008.073914,1153.952881,175.988892,1190.019165,1133.818237,1042.865845,1770.979248,1134.278442,917.409729,600.067993,1150.708008,76.946030,322.214172,1148.370605,79.583786,434.666656,1063.617920,17.822632,457.346497,1152.421631,86.496010,1066.580933,1154.199829,86.848633,1176.389404,1050.498901,36.399921,1728.000244,1152.846802,90.868042,1812.520996,1151.114868,92.763016,1924.279419
129,0,1099.632812,690.354004,930.690063,1103.580444,707.754578,894.812134,1107.114258,743.136414,877.277649,1217.842407,751.953125,1217.443848,1220.166870,767.151550,1648.649170,1166.630981,765.463257,1685.959717,1154.655884,176.950958,1653.956665,1103.864502,183.028915,1688.538086,1099.917969,172.439575,1008.067139,1153.927002,175.949722,1189.998535,1133.813599,1042.818604,1771.021729,1134.290649,917.426025,600.110901,1150.720825,76.892662,322.232117,1148.097656,79.550911,434.236389,1063.598999,17.789562,457.298309,1152.504517,86.407196,1066.540283,1154.169556,86.884628,1176.383057,1050.464722,36.421661,1727.934082,1152.828247,90.873398,1812.515747,1151.095581,92.717041,1924.303223
130,0,1099.606567,690.307617,930.554260,1103.405640,707.721375,894.863770,1107.159180,743.128723,877.302551,1217.872925,751.979614,1217.441040,1220.359985,767.281494,1648.745605,1166.570679,765.462952,1685.922119,1154.667480,176.970367,1653.951416,1103.698120,182.922592,1688.704834,1099.636597,172.407501,1008.335327,1153.936890,175.965973,1189.995850,1133.744141,1042.608276,1770.874390,1134.320557,917.028931,599.979736,1150.841309,76.889160,322.188843,1148.366089,79.600288,434.689636,1063.601074,17.838703,457.337524,1152.656006,86.347702,1066.562134,1154.176880,86.899147,1176.359497,1050.471924,36.455891,1727.967407,1152.860962,90.889107,1812.501221,1151.207397,92.797333,1924.227051
131,0,1099.651733,690.209290,930.791382,1103.381714,707.752869,894.936890,1107.201782,743.131409,877.308899,1217.823853,751.948914,1217.464722,1220.167480,767.117004,1648.671753,1166.609863,765.458435,1685.962036,1154.646118,176.956039,1653.978760,1103.826172,182.976639,1688.633057,1099.916870,172.406357,1008.124207,1153.886963,175.944199,1190.020142,1133.851440,1042.900879,1771.024170,1134.289551,917.416016,600.093933,1150.657837,76.855377,322.269196,1148.269043,79.512001,434.653290,1063.567627,17.714151,457.420044,1152.534668,86.351555,1066.606201,1154.165039,86.845634,1176.441040,1050.478516,36.384544,1727.980347,1152.823608,90.886871,1812.554321,1151.026978,92.702354,1924.227539
132,0,1099.518921,690.155579,930.810547,1103.441040,707.658325,894.837708,1107.207031,743.156677,877.301514,1217.849487,751.971680,1217.419800,1220.206787,767.147339,1648.628540,1166.597534,765.445679,1685.957153,1154.682861,176.947937,1653.924683,1103.759033,182.996017,1688.622070,1099.867065,172.424072,1008.095886,1153.935913,175.964661,1189.989746,1133.817017,1042.630493,1770.913208,1134.300293,917.417419,600.104309,1150.793091,76.882462,322.177704,1148.377441,79.709351,434.587830,1063.624146,17.862724,457.254700,1152.336548,86.470390,1066.324219,1154.190674,86.855049,1176.391357,1050.514526,36.428295,1727.931396,1152.852295,90.902260,1812.476807,1151.099731,92.746574,1924.237549
133,0,1099.763184,690.301392,930.568237,1103.388428,707.696411,894.895813,1107.185913,743.092773,877.204224,1217.819824,751.960144,1217.449585,1220.173950,767.100647,1648.646484,1166.589722,765.456665,1685.921387,1154.651611,176.970322,1653.979980,1103.798584,182.971069,1688.599243,1100.147705,172.523346,1007.946594,1153.903931,175.982040,1190.006470,1133.857056,1042.877563,1770.974487,1134.270752,917.390564,600.065125,1150.758179,76.921600,322.139587,1148.817017,79.077972,434.957458,1063.541382,17.775190,457.368225,1152.458374,86.250542,1066.381348,1154.156250,86.872528,1176.422607,1050.484741,36.379608,1727.981323,1152.836914,90.870537,1812.533813,1151.204102,92.796227,1924.103760
134,0,1099.621948,690.007263,930.699402,1103.421265,707.713684,894.901245,1107.184326,743.145203,877.278381,1217.803833,751.980957,1217.454102,1220.366577,767.295105,1648.762939,1166.553711,765.494202,1685.960815,1154.665527,176.960938,1653.981567,1104.124390,182.996429,1688.716309,1099.919678,172.465836,1008.123657,1153.917236,175.976227,1190.041504,1133.892944,1042.951294,1771.078735,1134.291382,917.428345,600.125977,1150.760742,76.891541,322.266266,1148.573608,79.615837,434.796478,1063.638672,17.780899,457.421753,1152.477783,86.412811,1066.548584,1154.148315,86.868401,1176.431152,1050.505127,36.412979,1727.993774,1152.845337,90.872192,1812.516968,1151.046021,92.680107,1924.220459
135,0,1099.433594,689.994751,930.495789,1103.280029,707.713074,894.915466,1107.186523,743.120178,877.291260,1217.841675,751.971619,1217.458618,1220.192749,767.136902,1648.654419,1166.632568,765.442566,1685.913574,1154.659058,176.944733,1653.979004,1103.752319,182.975937,1688.653442,1099.696655,172.411285,1008.282898,1153.946899,175.969650,1190.001709,1133.797607,1042.576172,1770.850220,1134.284912,917.398621,600.077332,1150.760742,76.946953,322.169159,1148.974854,79.098373,435.214844,1063.579102,17.884136,457.372681,1152.416626,86.512878,1066.585083,1154.190552,86.865646,1176.419434,1050.492554,36.437572,1727.996826,1152.862183,90.862183,1812.507812,1151.083130,92.737053,1924.251953
136,0,1100.011353,690.187866,930.341919,1103.409668,707.716553,894.905396,1107.155273,743.128174,877.261719,1217.827271,751.946350,1217.471558,1220.178711,767.141357,1648.680664,1166.597534,765.453064,1685.959473,1154.657104,176.958466,1654.005981,1103.779907,183.008728,1688.589478,1100.002563,172.466782,1008.072998,1153.896118,175.974228,1190.034790,1133.827148,1042.899170,1771.006714,1134.270752,917.450378,600.120422,1150.752563,76.796806,322.270111,1148.369019,79.588799,434.857422,1063.589355,17.731228,457.383331,1152.412354,86.278717,1066.337769,1154.152100,86.907608,1176.393188,1050.496460,36.369370,1727.978271,1152.806641,90.832542,1812.517578,1151.064941,92.750259,1924.313965
137,0,1099.579590,690.152466,930.726685,1103.263550,707.829407,894.915283,1107.147217,743.118225,877.300964,1217.822144,751.982666,1217.432251,1220.185791,767.134827,1648.628052,1166.575562,765.451416,1685.911987,1154.649902,176.961258,1653.953613,1103.795288,182.964783,1688.649170,1099.889160,172.415680,1008.067871,1153.944458,175.948318,1190.023193,1133.846680,1042.656372,1770.914185,1134.272217,917.442993,600.129639,1150.754272,76.987938,322.091461,1148.416870,79.566048,434.739471,1063.626587,17.811642,457.276917,1152.497681,86.314331,1066.334961,1154.183960,86.882706,1176.389160,1050.473511,36.437057,1727.931030,1152.841919,90.876503,1812.502441,1151.122070,92.724968,1924.175903
138,0,1099.800171,689.936890,930.658081,1103.508545,707.685730,894.892883,1107.174438,743.129822,877.275513,1217.813721,751.943115,1217.450073,1220.141113,767.120178,1648.622559,1166.625854,765.456970,1685.936157,1154.627441,176.932465,1653.966797,1103.751465,182.987610,1688.631104,1099.723267,172.399521,1008.247253,1153.898682,175.946259,1190.003052,1133.800781,1042.871582,1770.981079,1134.271973,917.446045,600.083435,1150.702271,76.800682,322.237976,1148.773560,79.076813,435.068970,1063.593872,17.732452,457.366333,1152.550293,86.305267,1066.565186,1154.134766,86.857910,1176.390625,1050.444214,36.400581,1727.973145,1152.833496,90.880745,1812.531494,1151.034058,92.735878,1924.254150
139,0,1099.939087,689.938477,930.553284,1103.387573,707.705933,894.913391,1107.100708,743.119263,877.254211,1218.027222,751.935974,1217.537964,1220.172485,767.141785,1648.634766,1166.606201,765.466797,1685.947998,1154.668091,176.919724,1653.950684,1103.861206,183.035172,1688.548584,1099.695923,172.390991,1008.302673,1153.918457,175.948517,1189.997314,1133.722900,1042.518433,1770.870728,1134.274902,917.466492,600.119263,1150.844727,76.975647,322.399750,1148.339478,79.883881,434.391937,1063.598755,17.843212,457.297577,1152.468872,86.412430,1066.508179,1154.146362,86.895920,1176.369141,1050.495239,36.385941,1727.944946,1152.840942,90.883659,1812.533936,1151.001953,92.694138,1924.225830
140,0,1099.553345,690.136841,930.797607,1103.337769,707.742371,894.898132,1107.131592,743.070068,877.269958,1217.872559,751.943298,1217.451416,1220.176392,767.111450,1648.622559,1166.536255,765.455139,1685.952026,1154.642578,176.956512,1653.927368,1103.839600,182.972824,1688.713989,1099.906982,172.436844,1008.066040,1153.918457,175.950180,1189.979004,1133.776123,1042.526123,1770.812622,1134.338623,917.040344,599.987061,1150.752563,76.952354,322.147186,1148.914795,79.099457,435.024353,1063.597900,17.805210,457.310913,1152.534302,86.350845,1066.522339,1154.158569,86.847389,1176.317993,1050.463013,36.431931,1727.932007,1152.841431,90.878387,1812.536011,1150.970581,92.729919,1924.248535
141,0,1099.486328,690.382629,930.703491,1103.316528,707.771545,894.952454,1107.089355,743.127441,877.310425,1217.850586,751.949890,1217.494873,1220.153076,767.124451,1648.665161,1166.685669,765.457825,1685.944702,1154.659790,176.964386,1653.997925,1103.815308,183.000717,1688.635620,1099.985596,172.432236,1008.108826,1153.925537,175.966568,1190.038818,1133.833374,1042.856323,1771.012451,1134.274902,917.429321,600.126221,1150.303711,77.238220,321.794983,1148.937378,79.107391,435.337585,1063.596436,17.755991,457.389618,1152.492310,86.343666,1066.593750,1154.187012,86.866158,1176.433594,1050.473511,36.433044,1728.020874,1152.816162,90.877625,1812.532837,1151.073120,92.743393,1924.367798
142,0,1099.733032,690.223633,930.756348,1103.235107,707.749268,894.946594,1107.197144,743.145447,877.269714,1217.897705,751.972229,1217.477905,1220.186890,767.126221,1648.649902,1166.602173,765.468506,1685.916504,1154.692139,176.955414,1653.964233,1103.663818,182.957779,1688.658325,1099.922729,172.416351,1008.021362,1153.932373,175.977585,1190.007446,1133.853271,1043.014893,1771.087891,1134.288574,917.404785,600.108643,1150.807007,76.963364,322.197723,1149.070312,79.132629,435.384338,1063.639893,17.822002,457.297913,1152.416260,86.469315,1066.516235,1154.173462,86.942200,1176.394531,1050.489868,36.456490,1727.991333,1152.875610,90.885414,1812.500610,1151.086426,92.724648,1924.264648
143,0,1099.724609,690.276794,930.570312,1103.443237,707.728699,894.942566,1107.149658,743.145447,877.295227,1217.877075,751.962585,1217.508911,1220.146240,767.125305,1648.660645,1166.680176,765.442627,1685.928589,1154.637085,176.991455,1653.985229,1103.862305,182.983261,1688.628540,1100.121582,172.501678,1007.996887,1153.913208,175.977341,1190.011230,1133.822144,1042.575195,1770.841187,1134.286377,917.414246,600.096558,1150.687622,76.892235,322.263428,1148.840820,79.162109,435.274292,1063.554321,17.828596,457.391510,1152.379272,86.443428,1066.544556,1154.170776,86.898964,1176.442383,1050.463623,36.452251,1728.002441,1152.812500,90.856583,1812.516113,1151.157593,92.785652,1924.259766
144,0,1099.581421,690.117065,930.745422,1103.247925,707.757935,894.974976,1107.168457,743.142456,877.278992,1217.879883,751.957947,1217.481812,1220.364014,767.274231,1648.771118,1166.602417,765.456299,1685.917114,1154.663940,176.982224,1653.981934,1103.854980,182.974335,1688.616821,1100.030273,172.482635,1007.958313,1153.937378,175.982025,1190.030396,1133.828125,1042.897827,1770.982666,1134.322388,917.054138,600.037903,1150.300537,77.327835,321.746735,1148.625488,79.696198,434.890198,1063.615112,17.857533,457.369873,1152.558960,86.480110,1066.656006,1154.214233,86.895149,1176.446777,1050.499146,36.411259,1727.989868,1152.852539,90.863068,1812.520752,1151.025513,92.717682,1924.202515
145,0,1099.801392,690.124146,930.573730,1103.337036,707.684509,894.944702,1107.146240,743.118591,877.284790,1217.857056,751.954712,1217.449585,1220.174805,767.115234,1648.638794,1166.574341,765.462524,1685.918091,1154.650513,176.934372,1653.967896,1103.775635,182.971130,1688.619019,1100.109375,172.503311,1007.947083,1153.924072,175.955704,1190.000000,1133.804077,1042.527954,1770.835083,1134.296387,917.384583,600.055664,1150.741089,76.900665,322.134216,1148.515747,79.637314,434.877502,1063.564453,17.782150,457.366516,1152.310059,86.420738,1066.372559,1154.174805,86.864624,1176.396484,1050.492798,36.450680,1727.957764,1152.848022,90.878319,1812.523804,1151.023926,92.727570,1924.240112
146,0,1099.584473,690.331177,930.846008,1103.308228,707.680176,894.960999,1107.134644,743.137695,877.271545,1217.866333,751.957642,1217.465820,1220.161377,767.115662,1648.641724,1166.584229,765.462463,1685.930908,1154.653931,176.936050,1653.941528,1103.798828,182.973099,1688.584229,1099.969482,172.455048,1008.025635,1153.918579,175.957672,1190.014771,1133.807739,1042.842285,1771.034424,1134.278687,917.423523,600.114075,1150.704224,76.938049,322.109863,1148.804077,79.167198,435.178101,1063.596680,17.772844,457.349854,1152.428345,86.484688,1066.563477,1154.158203,86.855385,1176.360474,1050.494629,36.423126,1727.956543,1152.818115,90.886002,1812.512451,1151.096802,92.741920,1924.183105
